282.955,520.013
345.31,519.676
406.945,519.478
468.252,519.321
529.296,519.032
102.772,96.0205
165.084,97.2201
226.523,98.3701
287.564,99.6366
348.488,101.053
408.585,102.384
468.223,103.842
527.699,105.388
101.514,155.304
163.829,156.128
225.469,157.119
286.632,158.171
347.869,159.201
408.154,160.419
468.105,161.656
527.802,162.947
99.9983,215.098
162.538,215.727
224.286,216.458
285.773,217.152
347.144,218.066
407.745,218.968
467.821,219.995
527.881,220.961
98.6909,275.353
161.333,275.707
223.297,276.326
285.009,276.824
346.662,277.445
407.459,278.156
467.818,278.857
528.08,279.709
97.5338,335.954
160.346,336.299
222.48,336.478
284.409,336.788
346.204,337.357
407.414,337.873
467.927,338.272
528.393,338.98
96.4625,397.126
159.5,397.303
221.779,397.328
283.867,397.528
345.923,397.673
407.205,397.976
468.059,398.303
528.695,398.596
95.5108,458.766
158.56,458.676
221.093,458.628
283.394,458.593
345.658,458.611
407.15,458.592
468.167,458.685
528.985,458.721
94.507,520.779
157.816,520.506
220.59,520.246
283.036,520.028
345.437,519.77
407.098,519.559
468.381,519.392
529.334,519.234
102.913,95.8512
165.156,97.1041
226.653,98.3067
287.754,99.6426
348.614,101.043
408.813,102.465
468.376,104.013
527.785,105.513
101.619,155.18
163.99,156.037
225.621,157.055
286.867,158.147
348.119,159.256
408.405,160.469
468.281,161.685
527.919,163.104
100.155,214.9
162.662,215.602
224.387,216.414
285.956,217.178
347.324,218.109
407.884,219.069
468.016,220.085
528,221.105
98.7524,275.27
161.476,275.612
223.524,276.271
285.183,276.818
346.801,277.511
407.601,278.188
467.991,278.954
528.234,279.812
97.5745,335.915
160.498,336.208
222.639,336.469
284.602,336.812
346.438,337.347
407.541,337.969
468.1,338.401
528.557,339.061
96.4946,397.111
159.58,397.219
221.933,397.299
283.984,397.482
346.058,397.704
407.395,398.016
468.234,398.346
528.891,398.74
95.5392,458.736
158.619,458.579
221.222,458.577
283.648,458.54
345.854,458.616
407.339,458.575
468.305,458.725
529.114,458.737
94.5432,520.587
157.954,520.413
220.674,520.211
283.201,520.032
345.688,519.744
407.299,519.606
468.449,519.432
529.453,519.244
103.137,95.6486
165.374,96.9944
226.924,98.188
287.993,99.6371
348.9,101.072
409.07,102.608
468.594,104.147
528.024,105.686
101.701,155.016
164.116,156.027
225.773,156.994
287.147,158.08
348.294,159.281
408.624,160.556
468.45,161.846
528.151,163.371
100.271,214.704
162.843,215.534
224.64,216.31
286.201,217.122
347.52,218.125
408.114,219.112
468.287,220.179
528.165,221.336
98.8083,275.007
161.616,275.53
223.731,276.092
285.407,276.711
347.008,277.52
407.785,278.187
468.242,279.037
528.373,279.908
97.6804,335.736
160.648,336.143
222.819,336.447
284.803,336.796
346.643,337.31
407.748,337.968
468.389,338.406
528.698,339.084
96.6035,396.931
159.726,397.112
221.992,397.195
284.229,397.472
346.272,397.69
407.623,398.08
468.43,398.343
529.005,398.746
95.5588,458.597
158.783,458.493
221.471,458.496
283.875,458.525
346.045,458.599
407.514,458.609
468.49,458.762
529.279,458.796
94.6538,520.531
158.049,520.341
220.897,520.138
283.429,519.972
345.838,519.7
407.485,519.593
468.68,519.446
529.611,519.288
